,Price,Carat-Size,Color_E,Color_F,Color_G,Color_H,Color_I,Color_J,Color_K,Clarity_SI1,Clarity_SI2,Clarity_VS1,Clarity_VS2,Clarity_VVS1,Clarity_VVS2,Cut_Good,Cut_Ideal,Cut_Very Good
900,2314,0.011429317672293807,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
901,2314,0.011429317672293807,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
902,2314,0.01059809456885426,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
903,2314,0.011429317672293807,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
904,2314,0.014962015861911896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
905,2314,0.014962015861911896,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
906,2315,0.012676152327453134,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
907,2315,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
908,2316,0.019533742930829417,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
909,2316,0.019533742930829417,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
910,2316,0.015169821637771782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
911,2316,0.015169821637771782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
912,2316,0.015169821637771782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
913,2317,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
914,2317,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
915,2317,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
916,2317,0.014962015861911896,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
917,2317,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
918,2317,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
919,2317,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,2359,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
921,2359,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
922,2359,0.01600104474121133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
923,2359,0.01600104474121133,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
924,2359,0.01454640431019212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
925,2359,0.012676152327453134,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926,2359,0.01454640431019212,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
927,2359,0.015377627413631668,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
928,2360,0.010805900344714145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
929,2360,0.010805900344714145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,2361,0.015169821637771782,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
931,2361,0.016624462068790997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
932,2361,0.016624462068790997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
933,2361,0.016832267844650882,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
934,2362,0.014754210086052006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
935,2362,0.016624462068790997,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
936,2362,0.014962015861911896,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
937,2362,0.01288395810331302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
938,2362,0.015377627413631668,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
939,2363,0.011221511896433922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
940,2364,0.013507375430892685,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
941,2364,0.016624462068790997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
942,2364,0.016624462068790997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
943,2364,0.014962015861911896,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
944,2365,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
945,2406,0.016832267844650882,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
946,2406,0.01870251982738987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
947,2406,0.011221511896433922,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
948,2407,0.013091763879172907,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
949,2407,0.014754210086052006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
950,2407,0.011844929224013584,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
951,2407,0.014754210086052006,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
952,2407,0.018910325603249758,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
953,2408,0.011013706120574037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
954,2408,0.014962015861911896,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
955,2409,0.01454640431019212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
956,2409,0.01454640431019212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
957,2409,0.01454640431019212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
958,2409,0.01454640431019212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
959,2409,0.011637123448153696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
960,2409,0.011637123448153696,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,2409,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
962,2409,0.014754210086052006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
963,2409,0.012468346551593243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
964,2409,0.017871296723950318,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
965,2409,0.015169821637771782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
966,2409,0.017247879396370656,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
967,2410,0.01059809456885426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
968,2410,0.01059809456885426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
969,2410,0.012468346551593243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
970,2458,0.01454640431019212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
971,2458,0.01454640431019212,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
972,2458,0.01454640431019212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
973,2458,0.015169821637771782,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
974,2458,0.01932593715496953,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
975,2459,0.016416656292931108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
976,2459,0.011637123448153696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2459,0.012676152327453134,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
978,2459,0.012676152327453134,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
979,2459,0.014962015861911896,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
980,2459,0.01205273499987347,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
981,2460,0.01205273499987347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
982,2460,0.014754210086052006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
983,2460,0.014754210086052006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
984,2460,0.015169821637771782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
985,2460,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
986,2461,0.01454640431019212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
987,2461,0.01454640431019212,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
988,2462,0.014962015861911896,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
989,2462,0.01620885051707122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
990,2462,0.01620885051707122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
991,2463,0.01454640431019212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
992,2464,0.013922986982612458,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
993,2464,0.012676152327453134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
994,2464,0.012676152327453134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
995,2515,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
996,2516,0.016624462068790997,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
997,2516,0.011844929224013584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
998,2516,0.011844929224013584,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
999,2516,0.011844929224013584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1000,2516,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1001,2516,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1002,2516,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1003,2517,0.01870251982738987,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1004,2517,0.010805900344714145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1005,2517,0.014962015861911896,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1006,2518,0.01454640431019212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1007,2518,0.01454640431019212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1008,2518,0.01454640431019212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1009,2518,0.01454640431019212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1010,2518,0.01454640431019212,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1011,2519,0.014754210086052006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1012,2519,0.014754210086052006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1013,2520,0.01870251982738987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1014,2520,0.01870251982738987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1015,2520,0.01454640431019212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1016,2520,0.014962015861911896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1017,2520,0.014962015861911896,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1018,2520,0.015585433189491557,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1019,2520,0.01870251982738987,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1020,2575,0.016624462068790997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1021,2576,0.01620885051707122,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1022,2576,0.016416656292931108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,2576,0.016624462068790997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1024,2576,0.015585433189491557,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1025,2577,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1026,2577,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1027,2577,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1028,2577,0.014754210086052006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1029,2579,0.015377627413631668,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1030,2579,0.015377627413631668,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1031,2579,0.01454640431019212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1032,2579,0.01454640431019212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1033,2580,0.01454640431019212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1034,2580,0.016624462068790997,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1035,2580,0.01288395810331302,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1036,2580,0.013715181206752572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1037,2580,0.015377627413631668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1038,2580,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1039,2581,0.01600104474121133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1040,2581,0.016624462068790997,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1041,2581,0.01059809456885426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,2582,0.015585433189491557,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1043,2583,0.018910325603249758,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1044,2583,0.014962015861911896,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1045,2638,0.01870251982738987,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1046,2639,0.011637123448153696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,2639,0.01454640431019212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1048,2639,0.014754210086052006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1049,2639,0.01870251982738987,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1050,2640,0.017455685172230544,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1051,2640,0.016624462068790997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1052,2640,0.015585433189491557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1053,2641,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1054,2641,0.01205273499987347,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1055,2641,0.01205273499987347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1056,2642,0.01454640431019212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1057,2642,0.01454640431019212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1058,2642,0.012468346551593243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1059,2642,0.01870251982738987,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1060,2643,0.018910325603249758,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1061,2643,0.014754210086052006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1062,2643,0.014754210086052006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1063,2643,0.011221511896433922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,2644,0.01620885051707122,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1065,2645,0.01454640431019212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1066,2645,0.015585433189491557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1067,2645,0.015585433189491557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1068,2645,0.012468346551593243,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1069,2645,0.015793238965351446,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1070,2715,0.016832267844650882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1071,2715,0.01454640431019212,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1072,2715,0.015377627413631668,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1073,2716,0.014754210086052006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1074,2716,0.014754210086052006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1075,2716,0.019118131379109643,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1076,2716,0.019118131379109643,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1077,2717,0.01620885051707122,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1078,2717,0.013091763879172907,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1079,2717,0.014962015861911896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1080,2717,0.011844929224013584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,2717,0.011844929224013584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,2718,0.017247879396370656,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1083,2718,0.017040073620510767,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1084,2718,0.01205273499987347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1085,2718,0.015377627413631668,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1086,2719,0.01600104474121133,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1087,2720,0.01454640431019212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1088,2720,0.013922986982612458,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1089,2720,0.017871296723950318,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1090,2720,0.017871296723950318,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1091,2720,0.019533742930829417,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1092,2721,0.013091763879172907,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1093,2721,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1094,2721,0.015377627413631668,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1095,2790,0.017871296723950318,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1096,2791,0.012676152327453134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1097,2791,0.012676152327453134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1098,2791,0.01454640431019212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1099,2792,0.012468346551593243,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1100,2792,0.014962015861911896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1101,2792,0.014754210086052006,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,2792,0.01454640431019212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1103,2793,0.018910325603249758,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1104,2793,0.01600104474121133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1105,2796,0.01620885051707122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1106,2796,0.015169821637771782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1107,2796,0.018910325603249758,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1108,2796,0.01870251982738987,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1109,2796,0.01454640431019212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1110,2797,0.02119618913770852,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1111,2797,0.013507375430892685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112,2797,0.01870251982738987,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1113,2797,0.014962015861911896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1114,2798,0.015169821637771782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1115,2798,0.01288395810331302,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1116,2800,0.02098838336184863,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1117,2800,0.01620885051707122,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1118,2800,0.01454640431019212,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1119,2801,0.015377627413631668,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1120,2869,0.016624462068790997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1121,2870,0.02098838336184863,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1122,2870,0.014962015861911896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1123,2870,0.014962015861911896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1124,2871,0.016624462068790997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1125,2871,0.01870251982738987,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1126,2871,0.01454640431019212,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1127,2871,0.01205273499987347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,2872,0.02078057758598874,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1129,2873,0.014962015861911896,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1130,2873,0.01870251982738987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1131,2873,0.019533742930829417,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1132,2873,0.018910325603249758,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1133,2873,0.01766349094809043,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1134,2874,0.018910325603249758,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1135,2874,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1136,2875,0.01932593715496953,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1137,2875,0.015585433189491557,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1138,2875,0.01454640431019212,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1139,2876,0.014754210086052006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1140,2877,0.014754210086052006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1141,2877,0.01870251982738987,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1142,2877,0.016832267844650882,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1143,2878,0.016624462068790997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1144,2878,0.01870251982738987,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1145,2948,0.019533742930829417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1146,2948,0.017455685172230544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1147,2948,0.01870251982738987,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1148,2949,0.015169821637771782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1149,2949,0.012468346551593243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1150,2949,0.01454640431019212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1151,2951,0.02161180068942829,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1152,2951,0.01600104474121133,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1153,2951,0.01205273499987347,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1154,2951,0.01288395810331302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,2952,0.019949354482549198,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1156,2952,0.02161180068942829,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1157,2952,0.01870251982738987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1158,2952,0.014962015861911896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1159,2953,0.015793238965351446,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1160,2953,0.015377627413631668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1161,2953,0.01870251982738987,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1162,2953,0.01454640431019212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1163,2954,0.01870251982738987,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1164,2955,0.01870251982738987,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1165,2955,0.01620885051707122,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1166,2955,0.01870251982738987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1167,2956,0.012676152327453134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1168,2956,0.01454640431019212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1169,2956,0.02078057758598874,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1170,2994,0.016832267844650882,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1171,2994,0.019949354482549198,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1172,2995,0.02265082956872773,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1173,2995,0.017247879396370656,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1174,2995,0.020572771810128856,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1175,2995,0.014754210086052006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1176,2995,0.014754210086052006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1177,2996,0.01454640431019212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1178,2997,0.02098838336184863,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1179,2997,0.02098838336184863,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1180,2998,0.01454640431019212,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1181,3000,0.013922986982612458,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1182,3000,0.02098838336184863,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1183,3001,0.022443023792867844,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1184,3001,0.018910325603249758,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1185,3002,0.01454640431019212,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1186,3002,0.01454640431019212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1187,3003,0.02181960646528818,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1188,3003,0.02181960646528818,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1189,3003,0.02181960646528818,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1190,3003,0.01454640431019212,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1191,3003,0.013922986982612458,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1192,3005,0.02098838336184863,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1193,3005,0.02098838336184863,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1194,3005,0.014962015861911896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1195,3005,0.019949354482549198,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1196,3006,0.019533742930829417,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
